     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
        24,         0,         0,   0.006,pymatching,973f340ba1a93fce514d44a334db5a180c8760b83b8c3aa9d9b43d1a3ba4b72f,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":3,""gf_2"":0,""logical_observable"":""stability_x"",""n_rounds"":25,""noise_model"":""EM3"",""per"":0.005}",
        27,         2,         0,   0.005,pymatching,b83fc3b76abcb26f6ed9e3b9d0b4a21d5e8b168356852d66631ce6f2d63b75e2,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":3,""gf_2"":0,""logical_observable"":""stability_z"",""n_rounds"":28,""noise_model"":""EM3"",""per"":0.005}",
        49,         1,         0,   0.005,pymatching,b83fc3b76abcb26f6ed9e3b9d0b4a21d5e8b168356852d66631ce6f2d63b75e2,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":3,""gf_2"":0,""logical_observable"":""stability_z"",""n_rounds"":28,""noise_model"":""EM3"",""per"":0.005}",
       100,         0,         0,   0.014,pymatching,aefb53489436440b849fe1ce329df53d4d2935295ddf2f37d23a11f96c649611,"{""code_name"":""GaugeFloquetColourCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""logical_observable"":""memory_z"",""n_rounds"":32,""noise_model"":""EM3"",""per"":0.005}",
        14,         0,         0,   0.006,pymatching,973f340ba1a93fce514d44a334db5a180c8760b83b8c3aa9d9b43d1a3ba4b72f,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":3,""gf_2"":0,""logical_observable"":""stability_x"",""n_rounds"":25,""noise_model"":""EM3"",""per"":0.005}",
        24,         0,         0,   0.002,pymatching,973f340ba1a93fce514d44a334db5a180c8760b83b8c3aa9d9b43d1a3ba4b72f,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":3,""gf_2"":0,""logical_observable"":""stability_x"",""n_rounds"":25,""noise_model"":""EM3"",""per"":0.005}",
        14,         2,         0,   0.002,pymatching,973f340ba1a93fce514d44a334db5a180c8760b83b8c3aa9d9b43d1a3ba4b72f,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":3,""gf_2"":0,""logical_observable"":""stability_x"",""n_rounds"":25,""noise_model"":""EM3"",""per"":0.005}",
        25,         0,         0,   0.005,pymatching,973f340ba1a93fce514d44a334db5a180c8760b83b8c3aa9d9b43d1a3ba4b72f,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":3,""gf_2"":0,""logical_observable"":""stability_x"",""n_rounds"":25,""noise_model"":""EM3"",""per"":0.005}",
       200,         2,         0,   0.022,pymatching,47c933a510236b1ca01d68039410c1167903420de0a3d8df73b1a4fe7e2aa250,"{""code_name"":""GaugeFloquetColourCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""logical_observable"":""memory_x"",""n_rounds"":32,""noise_model"":""EM3"",""per"":0.005}",
       200,         6,         0,   0.016,pymatching,47c933a510236b1ca01d68039410c1167903420de0a3d8df73b1a4fe7e2aa250,"{""code_name"":""GaugeFloquetColourCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""logical_observable"":""memory_x"",""n_rounds"":32,""noise_model"":""EM3"",""per"":0.005}",
       200,         1,         0,   0.013,pymatching,aefb53489436440b849fe1ce329df53d4d2935295ddf2f37d23a11f96c649611,"{""code_name"":""GaugeFloquetColourCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""logical_observable"":""memory_z"",""n_rounds"":32,""noise_model"":""EM3"",""per"":0.005}",
